Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country/Region,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
5838,ID-2018-55156,2018-11-02,2018-11-07,Standard Class,BP-11230,Benjamin Patterson,Consumer,Geelong,Victoria,Australia,Oceania,FUR-BO-10003887,Furniture,Bookcases,"Ikea Floating Shelf Set, Traditional",459.918,3,0.1,-30.672
5839,ID-2018-55156,2018-11-02,2018-11-07,Standard Class,BP-11230,Benjamin Patterson,Consumer,Geelong,Victoria,Australia,Oceania,TEC-AC-10004478,Technology,Accessories,"SanDisk Numeric Keypad, Bluetooth",300.024,6,0.1,123.264
5848,IN-2018-78984,2018-11-15,2018-11-19,Standard Class,SV-20365,Seth Vernon,Consumer,Shijiazhuang,Hebei,China,North Asia,OFF-ST-10000268,Office Supplies,Storage,"Smead Box, Blue",21.54,2,0,6
5849,IN-2018-40820,2018-05-25,2018-05-29,Standard Class,JJ-15760,Joel Jenkins,Home Office,Aksu,Xinjiang Uygur,China,North Asia,OFF-AR-10001386,Office Supplies,Art,"Sanford Sketch Pad, Easy-Erase",228.75,5,0,107.4
5850,IN-2018-40820,2018-05-25,2018-05-29,Standard Class,JJ-15760,Joel Jenkins,Home Office,Aksu,Xinjiang Uygur,China,North Asia,OFF-AR-10003461,Office Supplies,Art,"Stanley Pencil Sharpener, Easy-Erase",78.12,3,0,37.44
5851,IN-2018-40820,2018-05-25,2018-05-29,Standard Class,JJ-15760,Joel Jenkins,Home Office,Aksu,Xinjiang Uygur,China,North Asia,OFF-LA-10004623,Office Supplies,Labels,"Smead Removable Labels, 5000 Label Set",21,2,0,9
5852,IN-2017-67616,2017-12-16,2017-12-21,Second Class,NC-18625,Noah Childs,Corporate,Wollongong,New South Wales,Australia,Oceania,FUR-FU-10002292,Furniture,Furnishings,"Deflect-O Door Stop, Duo Pack",198.045,5,0.1,68.145
5853,IN-2017-67616,2017-12-16,2017-12-21,Second Class,NC-18625,Noah Childs,Corporate,Wollongong,New South Wales,Australia,Oceania,OFF-SU-10000954,Office Supplies,Supplies,"Acme Scissors, High Speed",160.272,7,0.1,37.212
5854,IN-2017-67616,2017-12-16,2017-12-21,Second Class,NC-18625,Noah Childs,Corporate,Wollongong,New South Wales,Australia,Oceania,FUR-BO-10001967,Furniture,Bookcases,"Safco Corner Shelving, Mobile",683.91,5,0.1,7.56
5855,IN-2017-67616,2017-12-16,2017-12-21,Second Class,NC-18625,Noah Childs,Corporate,Wollongong,New South Wales,Australia,Oceania,OFF-ST-10001631,Office Supplies,Storage,"Tenex Trays, Blue",341.523,7,0.1,129.003
5856,IN-2017-67616,2017-12-16,2017-12-21,Second Class,NC-18625,Noah Childs,Corporate,Wollongong,New South Wales,Australia,Oceania,FUR-FU-10003198,Furniture,Furnishings,"Rubbermaid Photo Frame, Erganomic",135.999,3,0.1,2.979
5857,IN-2019-59580,2019-09-27,2019-10-01,Standard Class,TR-21325,Toby Ritter,Consumer,Albany,Western Australia,Australia,Oceania,OFF-AR-10004486,Office Supplies,Art,"Sanford Canvas, Blue",318.276,7,0.1,56.406
5858,IN-2019-59580,2019-09-27,2019-10-01,Standard Class,TR-21325,Toby Ritter,Consumer,Albany,Western Australia,Australia,Oceania,OFF-LA-10002703,Office Supplies,Labels,"Novimex Removable Labels, Adjustable",46.17,5,0.1,14.82
5859,IN-2019-59580,2019-09-27,2019-10-01,Standard Class,TR-21325,Toby Ritter,Consumer,Albany,Western Australia,Australia,Oceania,FUR-CH-10003581,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",1636.956,4,0.1,472.836
5860,IN-2019-59580,2019-09-27,2019-10-01,Standard Class,TR-21325,Toby Ritter,Consumer,Albany,Western Australia,Australia,Oceania,OFF-EN-10004560,Office Supplies,Envelopes,"Ames Mailers, Security-Tint",103.275,3,0.1,43.605
5861,IN-2020-46917,2020-04-22,2020-04-23,First Class,BT-11305,Beth Thompson,Home Office,Perth,Western Australia,Australia,Oceania,OFF-ST-10000103,Office Supplies,Storage,"Smead Lockers, Industrial",895.05,5,0.1,39.75
3001,IN-2020-75029,2020-01-23,2020-01-25,First Class,SE-20110,Sanjit Engle,Consumer,Singapore,Downtown Core,Singapore,Southeast Asia,OFF-AR-10001329,Office Supplies,Art,"BIC Pens, Fluorescent",31.08,2,0,9
5863,ID-2017-62884,2017-05-31,2017-05-31,Same Day,JE-15715,Joe Elijah,Consumer,Canberra,Australian Capital Territory,Australia,Oceania,OFF-BI-10003340,Office Supplies,Binders,"Acco Index Tab, Durable",21.456,4,0.4,-6.144
5864,ID-2017-62884,2017-05-31,2017-05-31,Same Day,JE-15715,Joe Elijah,Consumer,Canberra,Australian Capital Territory,Australia,Oceania,OFF-FA-10000353,Office Supplies,Fasteners,"Stockwell Clamps, Assorted Sizes",29.322,3,0.4,-6.408
5865,IN-2018-66580,2018-05-25,2018-05-27,First Class,JH-16180,Justin Hirsh,Consumer,Kalyan,Maharashtra,India,Central Asia,OFF-FA-10003893,Office Supplies,Fasteners,"OIC Paper Clips, 12 Pack",69.3,5,0,11.7
5866,IN-2018-66580,2018-05-25,2018-05-27,First Class,JH-16180,Justin Hirsh,Consumer,Kalyan,Maharashtra,India,Central Asia,OFF-BI-10003588,Office Supplies,Binders,"Ibico Binder, Economy",15.48,1,0,3.87
5867,ID-2019-52041,2019-03-08,2019-03-12,Standard Class,MS-17770,Maxwell Schwartz,Consumer,Depok,Jawa Barat,Indonesia,Southeast Asia,OFF-ST-10004346,Office Supplies,Storage,"Tenex Shelving, Single Width",136.1781,3,0.17,-6.6519
5870,IN-2019-78466,2019-02-16,2019-02-19,Second Class,AH-10030,Aaron Hawkins,Corporate,Depok,Yogyakarta,Indonesia,Southeast Asia,OFF-SU-10001731,Office Supplies,Supplies,"Elite Letter Opener, High Speed",70.755,5,0.47,2.655
5871,IN-2019-78466,2019-02-16,2019-02-19,Second Class,AH-10030,Aaron Hawkins,Corporate,Depok,Yogyakarta,Indonesia,Southeast Asia,FUR-CH-10001695,Furniture,Chairs,"Harbour Creations Chairmat, Set of Two",108.405,2,0.27,-38.655
5872,ID-2020-62611,2020-06-04,2020-06-09,Standard Class,GM-14680,Greg Matthias,Consumer,Wollongong,New South Wales,Australia,Oceania,FUR-CH-10000258,Furniture,Chairs,"Office Star Steel Folding Chair, Red",165.078,2,0.1,-7.362
5873,ID-2020-62611,2020-06-04,2020-06-09,Standard Class,GM-14680,Greg Matthias,Consumer,Wollongong,New South Wales,Australia,Oceania,OFF-SU-10002543,Office Supplies,Supplies,"Stiletto Scissors, Easy Grip",136.242,6,0.1,-6.138
5874,ID-2020-62611,2020-06-04,2020-06-09,Standard Class,GM-14680,Greg Matthias,Consumer,Wollongong,New South Wales,Australia,Oceania,OFF-LA-10000370,Office Supplies,Labels,"Hon Color Coded Labels, Laser Printer Compatible",69.174,6,0.1,17.514
5875,IN-2018-14052,2018-01-17,2018-01-22,Second Class,TT-21460,Tonja Turnell,Home Office,Kuala Lumpur,Kuala Lumpur,Malaysia,Southeast Asia,TEC-CO-10002376,Technology,Copiers,"Hewlett Fax Machine, Laser",639.84,2,0,307.08
5876,ID-2018-56192,2018-02-15,2018-02-17,Second Class,KS-16300,Karen Seio,Corporate,Can Tho,Tỉnh Cần Thơ,Vietnam,Southeast Asia,OFF-ST-10000327,Office Supplies,Storage,"Smead Folders, Wire Frame",123.7032,9,0.17,-4.5468
5877,ID-2019-48898,2019-07-26,2019-07-27,First Class,JG-15160,James Galang,Consumer,Seoul,Seoul,South Korea,North Asia,OFF-PA-10004994,Office Supplies,Paper,"Green Bar Parchment Paper, Premium",16.68,2,0.5,-13.68
5878,IN-2017-67392,2017-12-06,2017-12-11,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,Dhaka,Dhaka,Bangladesh,Central Asia,OFF-AR-10001405,Office Supplies,Art,"Binney & Smith Highlighters, Fluorescent",107.1,6,0,13.86
5879,IN-2017-67392,2017-12-06,2017-12-11,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,Dhaka,Dhaka,Bangladesh,Central Asia,OFF-BI-10004534,Office Supplies,Binders,"Wilson Jones Binding Machine, Recycled",98.64,2,0,31.56
5880,IN-2017-67392,2017-12-06,2017-12-11,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,Dhaka,Dhaka,Bangladesh,Central Asia,FUR-FU-10001246,Furniture,Furnishings,"Advantus Frame, Durable",324.45,3,0,68.13
5881,ID-2019-59062,2019-10-18,2019-10-24,Standard Class,DR-12940,Daniel Raglin,Home Office,Jayapura,Papua,Indonesia,Southeast Asia,OFF-AP-10001621,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Black",1243.9044,3,0.17,-134.8956
5882,ID-2019-59062,2019-10-18,2019-10-24,Standard Class,DR-12940,Daniel Raglin,Home Office,Jayapura,Papua,Indonesia,Southeast Asia,OFF-LA-10003379,Office Supplies,Labels,"Smead Color Coded Labels, Laser Printer Compatible",27.666,4,0.47,-22.014
5883,IN-2017-77479,2017-08-26,2017-08-28,Second Class,CW-11905,Carl Weiss,Home Office,Guntur,Andhra Pradesh,India,Central Asia,FUR-CH-10004163,Furniture,Chairs,"Novimex Steel Folding Chair, Adjustable",423.6,5,0,84.6
5884,IN-2017-77479,2017-08-26,2017-08-28,Second Class,CW-11905,Carl Weiss,Home Office,Guntur,Andhra Pradesh,India,Central Asia,TEC-AC-10004938,Technology,Accessories,"Belkin Mouse, Bluetooth",122.13,3,0,17.01
5885,IN-2017-77479,2017-08-26,2017-08-28,Second Class,CW-11905,Carl Weiss,Home Office,Guntur,Andhra Pradesh,India,Central Asia,OFF-LA-10001191,Office Supplies,Labels,"Harbour Creations File Folder Labels, Alphabetical",34.2,4,0,12.6
5886,IN-2017-77479,2017-08-26,2017-08-28,Second Class,CW-11905,Carl Weiss,Home Office,Guntur,Andhra Pradesh,India,Central Asia,FUR-FU-10000815,Furniture,Furnishings,"Eldon Door Stop, Black",150.48,3,0,28.53
5887,IN-2020-47848,2020-11-08,2020-11-12,Standard Class,CJ-11875,Carl Jackson,Corporate,Brisbane,Queensland,Australia,Oceania,OFF-LA-10001658,Office Supplies,Labels,"Avery Round Labels, 5000 Label Set",20.331,3,0.1,0.621
5888,IN-2020-23607,2020-10-09,2020-10-13,Standard Class,KD-16495,Keith Dawkins,Corporate,Brisbane,Queensland,Australia,Oceania,TEC-CO-10003682,Technology,Copiers,"Sharp Ink, Digital",1116.45,10,0.1,37.05
5889,IN-2019-61134,2019-06-10,2019-06-14,Standard Class,CK-12595,Clytie Kelty,Consumer,Perth,Western Australia,Australia,Oceania,OFF-PA-10000344,Office Supplies,Paper,"SanDisk Memo Slips, 8.5 x 11",114.048,6,0.1,50.688
5890,IN-2019-61134,2019-06-10,2019-06-14,Standard Class,CK-12595,Clytie Kelty,Consumer,Perth,Western Australia,Australia,Oceania,OFF-AR-10001228,Office Supplies,Art,"Binney & Smith Pens, Easy-Erase",10.989,1,0.1,3.039
5891,IN-2017-47526,2017-09-27,2017-10-04,Standard Class,TB-21625,Trudy Brown,Consumer,Yangon,Yangon,Myanmar (Burma),Southeast Asia,TEC-AC-10002702,Technology,Accessories,"Enermax Keyboard, Bluetooth",44.2338,1,0.47,-36.7362
5892,IN-2017-47526,2017-09-27,2017-10-04,Standard Class,TB-21625,Trudy Brown,Consumer,Yangon,Yangon,Myanmar (Burma),Southeast Asia,OFF-AP-10002312,Office Supplies,Appliances,"KitchenAid Refrigerator, Black",437.7171,1,0.17,26.3571
5893,ID-2020-23201,2020-02-01,2020-02-06,Standard Class,SG-20890,Susan Gilcrest,Corporate,Wollongong,New South Wales,Australia,Oceania,OFF-AR-10003673,Office Supplies,Art,"Sanford Markers, Fluorescent",22.059,1,0.1,-1.971
5894,ID-2020-23201,2020-02-01,2020-02-06,Standard Class,SG-20890,Susan Gilcrest,Corporate,Wollongong,New South Wales,Australia,Oceania,OFF-BI-10000305,Office Supplies,Binders,"Wilson Jones Index Tab, Durable",7.155,1,0.1,0.615
5895,ID-2020-23201,2020-02-01,2020-02-06,Standard Class,SG-20890,Susan Gilcrest,Corporate,Wollongong,New South Wales,Australia,Oceania,OFF-BI-10003475,Office Supplies,Binders,"Wilson Jones Index Tab, Recycled",42.903,7,0.1,17.073
5896,ID-2020-23201,2020-02-01,2020-02-06,Standard Class,SG-20890,Susan Gilcrest,Corporate,Wollongong,New South Wales,Australia,Oceania,FUR-BO-10001934,Furniture,Bookcases,"Bush Library with Doors, Metal",654.804,2,0.1,-14.556
5897,IN-2018-26204,2018-12-09,2018-12-14,Standard Class,DB-13555,Dorothy Badders,Corporate,Chennai,Tamil Nadu,India,Central Asia,OFF-SU-10002388,Office Supplies,Supplies,"Elite Shears, Easy Grip",145.89,3,0,17.46
5898,IN-2020-57158,2020-11-04,2020-11-08,Second Class,EH-13765,Edward Hooks,Corporate,Wodonga,Victoria,Australia,Oceania,FUR-CH-10001415,Furniture,Chairs,"Office Star Executive Leather Armchair, Red",845.424,2,0.1,197.244
5899,IN-2019-49437,2019-09-03,2019-09-08,Standard Class,KB-16240,Karen Bern,Corporate,Tianjin,Tianjin,China,North Asia,OFF-BI-10002919,Office Supplies,Binders,"Acco Binder Covers, Durable",44.46,3,0,10.62
5900,IN-2019-30929,2019-08-08,2019-08-14,Standard Class,LA-16780,Laura Armstrong,Corporate,Melbourne,Victoria,Australia,Oceania,OFF-PA-10002514,Office Supplies,Paper,"Xerox Memo Slips, Premium",109.593,9,0.1,26.703
5901,IN-2017-30033,2017-12-02,2017-12-07,Standard Class,KT-16465,Kean Takahito,Consumer,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Southeast Asia,TEC-CO-10002788,Technology,Copiers,"Hewlett Personal Copier, Digital",181.3266,2,0.37,28.7466
5902,IN-2017-30033,2017-12-02,2017-12-07,Standard Class,KT-16465,Kean Takahito,Consumer,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Southeast Asia,FUR-FU-10000628,Furniture,Furnishings,"Rubbermaid Light Bulb, Black",55.0128,4,0.27,12.7728
5903,IN-2017-30033,2017-12-02,2017-12-07,Standard Class,KT-16465,Kean Takahito,Consumer,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Southeast Asia,OFF-BI-10004553,Office Supplies,Binders,"Cardinal Binder, Clear",44.1228,4,0.17,17.4828
5904,ID-2020-22151,2020-05-26,2020-05-27,First Class,JH-15820,John Huston,Consumer,Melbourne,Victoria,Australia,Oceania,OFF-AR-10002392,Office Supplies,Art,"Binney & Smith Highlighters, Blue",74.655,5,0.1,-3.345
5905,ID-2020-22151,2020-05-26,2020-05-27,First Class,JH-15820,John Huston,Consumer,Melbourne,Victoria,Australia,Oceania,OFF-EN-10003000,Office Supplies,Envelopes,"Cameo Mailers, Recycled",66.528,2,0.1,22.128
5906,ID-2020-22151,2020-05-26,2020-05-27,First Class,JH-15820,John Huston,Consumer,Melbourne,Victoria,Australia,Oceania,OFF-FA-10002247,Office Supplies,Fasteners,"Stockwell Rubber Bands, Metal",29.97,2,0.1,5.97
5907,IN-2019-56689,2019-05-25,2019-05-30,Standard Class,SM-20950,Suzanne McNair,Corporate,Datong,Shanxi,China,North Asia,OFF-PA-10002862,Office Supplies,Paper,"Green Bar Message Books, Recycled",165.9,7,0,38.01
5908,IN-2019-56689,2019-05-25,2019-05-30,Standard Class,SM-20950,Suzanne McNair,Corporate,Datong,Shanxi,China,North Asia,OFF-BI-10004120,Office Supplies,Binders,"Ibico 3-Hole Punch, Durable",63.9,2,0,15.3
5909,ID-2019-68792,2019-04-07,2019-04-13,Standard Class,NS-18505,Neola Schneider,Consumer,Manila,Metro Manila,Philippines,Southeast Asia,OFF-SU-10000723,Office Supplies,Supplies,"Kleencut Shears, Steel",126.9675,5,0.45,-60.0825
5910,ID-2019-30089,2019-09-07,2019-09-07,Same Day,DK-13375,Dennis Kane,Consumer,Toowoomba,Queensland,Australia,Oceania,TEC-PH-10003652,Technology,Phones,"Motorola Headset, Cordless",222.993,3,0.1,-9.927
5911,ID-2019-30089,2019-09-07,2019-09-07,Same Day,DK-13375,Dennis Kane,Consumer,Toowoomba,Queensland,Australia,Oceania,TEC-PH-10002299,Technology,Phones,"Nokia Headset, VoIP",197.64,3,0.1,13.14
5912,IN-2020-29893,2020-10-13,2020-10-17,Standard Class,SC-20680,Steve Carroll,Home Office,Gulbarga,Karnataka,India,Central Asia,OFF-LA-10000861,Office Supplies,Labels,"Avery Color Coded Labels, Alphabetical",78.66,6,0,34.56
5913,ID-2019-49822,2019-11-21,2019-11-26,Standard Class,SP-20620,Stefania Perrino,Corporate,Multan,Punjab,Pakistan,Central Asia,FUR-FU-10000339,Furniture,Furnishings,"Tenex Frame, Black",351.936,4,0.2,-70.464
5914,IN-2019-12204,2019-06-28,2019-07-04,Standard Class,BT-11680,Brian Thompson,Consumer,Sandakan,Sabah,Malaysia,Southeast Asia,FUR-CH-10002573,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",930,2,0,158.1
5915,IN-2019-12204,2019-06-28,2019-07-04,Standard Class,BT-11680,Brian Thompson,Consumer,Sandakan,Sabah,Malaysia,Southeast Asia,OFF-FA-10000207,Office Supplies,Fasteners,"OIC Clamps, Assorted Sizes",51.66,3,0,3.6
5916,IN-2019-12204,2019-06-28,2019-07-04,Standard Class,BT-11680,Brian Thompson,Consumer,Sandakan,Sabah,Malaysia,Southeast Asia,TEC-PH-10001002,Technology,Phones,"Apple Signal Booster, Full Size",551.76,4,0,215.16
5917,IN-2019-12204,2019-06-28,2019-07-04,Standard Class,BT-11680,Brian Thompson,Consumer,Sandakan,Sabah,Malaysia,Southeast Asia,OFF-LA-10001672,Office Supplies,Labels,"Avery Legal Exhibit Labels, Alphabetical",78.12,7,0,9.24
5918,ID-2020-44768,2020-07-14,2020-07-17,Second Class,NM-18520,Neoma Murray,Consumer,Canberra,Australian Capital Territory,Australia,Oceania,OFF-EN-10000328,Office Supplies,Envelopes,"Kraft Business Envelopes, Set of 50",95.904,8,0.4,-3.216
5919,IN-2020-70493,2020-10-23,2020-10-26,Second Class,TZ-21445,Tom Zandusky,Corporate,Meizhou,Guangdong,China,North Asia,FUR-BO-10000208,Furniture,Bookcases,"Bush Stackable Bookrack, Mobile",617.55,5,0,172.8
5920,IN-2020-70493,2020-10-23,2020-10-26,Second Class,TZ-21445,Tom Zandusky,Corporate,Meizhou,Guangdong,China,North Asia,FUR-CH-10001756,Furniture,Chairs,"Novimex Bag Chairs, Adjustable",145.35,3,0,62.46
5921,IN-2018-37586,2018-06-12,2018-06-15,Second Class,LP-17095,Liz Preis,Consumer,Manila,Metro Manila,Philippines,Southeast Asia,OFF-LA-10004430,Office Supplies,Labels,"Avery Shipping Labels, Laser Printer Compatible",6.5175,1,0.45,0.2175
5922,IN-2018-37586,2018-06-12,2018-06-15,Second Class,LP-17095,Liz Preis,Consumer,Manila,Metro Manila,Philippines,Southeast Asia,TEC-CO-10002057,Technology,Copiers,"Sharp Copy Machine, Color",463.32,3,0.35,-121.23
5923,IN-2018-50599,2018-09-21,2018-09-25,Standard Class,JO-15550,Jesus Ocampo,Home Office,Saiki,Oita,Japan,North Asia,OFF-FA-10003604,Office Supplies,Fasteners,"Stockwell Paper Clips, Assorted Sizes",22.68,2,0,3.12
5924,IN-2018-45342,2018-07-03,2018-07-07,Standard Class,JP-16135,Julie Prescott,Home Office,Binzhou,Shandong,China,North Asia,OFF-PA-10002811,Office Supplies,Paper,"Green Bar Message Books, 8.5 x 11",55.86,2,0,6.12
5925,IN-2020-28640,2020-04-30,2020-05-02,First Class,JD-15895,Jonathan Doherty,Corporate,Yangon,Yangon,Myanmar (Burma),Southeast Asia,OFF-FA-10004362,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Metal",55.029,5,0.17,3.879
5926,IN-2020-28640,2020-04-30,2020-05-02,First Class,JD-15895,Jonathan Doherty,Corporate,Yangon,Yangon,Myanmar (Burma),Southeast Asia,OFF-EN-10002425,Office Supplies,Envelopes,"Ames Peel and Seal, Set of 50",93.0762,6,0.17,-15.8238
5927,IN-2020-28640,2020-04-30,2020-05-02,First Class,JD-15895,Jonathan Doherty,Corporate,Yangon,Yangon,Myanmar (Burma),Southeast Asia,FUR-CH-10000258,Furniture,Chairs,"Office Star Steel Folding Chair, Red",468.6381,7,0.27,-134.9019
5928,ID-2019-11630,2019-12-31,2020-01-07,Standard Class,MC-17635,Matthew Clasen,Corporate,Canberra,Australian Capital Territory,Australia,Oceania,OFF-FA-10001621,Office Supplies,Fasteners,"OIC Rubber Bands, Bulk Pack",10.242,1,0.4,-1.038
5929,ID-2019-69345,2019-09-20,2019-09-24,Standard Class,EM-13960,Eric Murdock,Consumer,Nagpur,Maharashtra,India,Central Asia,TEC-CO-10002283,Technology,Copiers,"Brother Copy Machine, Color",781.47,3,0,281.25
5930,ID-2019-69345,2019-09-20,2019-09-24,Standard Class,EM-13960,Eric Murdock,Consumer,Nagpur,Maharashtra,India,Central Asia,OFF-AP-10001824,Office Supplies,Appliances,"Breville Stove, Silver",2249.16,4,0,224.88
5931,ID-2018-33505,2018-03-24,2018-03-29,Standard Class,MH-17440,Mark Haberlin,Corporate,Jakarta,Jakarta,Indonesia,Southeast Asia,OFF-FA-10001072,Office Supplies,Fasteners,"Advantus Clamps, 12 Pack",29.7648,3,0.47,-11.8152
5932,IN-2019-28892,2019-02-09,2019-02-15,Standard Class,CK-12595,Clytie Kelty,Consumer,Jakarta,Jakarta,Indonesia,Southeast Asia,FUR-BO-10003046,Furniture,Bookcases,"Safco Library with Doors, Mobile",364.8483,1,0.07,90.2283
5933,IN-2019-28892,2019-02-09,2019-02-15,Standard Class,CK-12595,Clytie Kelty,Consumer,Jakarta,Jakarta,Indonesia,Southeast Asia,TEC-CO-10001626,Technology,Copiers,"Brother Copy Machine, Color",1226.3445,5,0.07,118.5945
5934,IN-2019-28892,2019-02-09,2019-02-15,Standard Class,CK-12595,Clytie Kelty,Consumer,Jakarta,Jakarta,Indonesia,Southeast Asia,FUR-BO-10001216,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Mobile",629.424,4,0.07,223.344
5935,IN-2019-18805,2019-10-25,2019-10-25,Same Day,EH-14125,Eugene Hildebrand,Home Office,Kota Kinabalu,Sabah,Malaysia,Southeast Asia,TEC-PH-10002742,Technology,Phones,"Motorola Audio Dock, Cordless",881.1,5,0,184.95
5936,ID-2018-23733,2018-02-07,2018-02-12,Standard Class,JE-15715,Joe Elijah,Consumer,Pekanbaru,Riau,Indonesia,Southeast Asia,OFF-BI-10001200,Office Supplies,Binders,"Avery Binder, Durable",71.712,6,0.17,-8.748
5937,ID-2020-71039,2020-01-25,2020-01-27,First Class,RB-19795,Ross Baird,Home Office,Hobart,Tasmania,Australia,Oceania,TEC-MA-10004116,Technology,Machines,"StarTech Inkjet, Wireless",181.134,1,0.4,-117.756
5938,ID-2020-71039,2020-01-25,2020-01-27,First Class,RB-19795,Ross Baird,Home Office,Hobart,Tasmania,Australia,Oceania,OFF-LA-10002523,Office Supplies,Labels,"Smead Removable Labels, Laser Printer Compatible",43.344,7,0.4,-10.206
5939,IN-2020-51635,2020-01-23,2020-01-23,Same Day,JK-15625,Jim Karlsson,Consumer,Jakarta,Jakarta,Indonesia,Southeast Asia,OFF-AP-10001529,Office Supplies,Appliances,"Hamilton Beach Toaster, White",184.758,4,0.17,62.238
5940,IN-2020-51635,2020-01-23,2020-01-23,Same Day,JK-15625,Jim Karlsson,Consumer,Jakarta,Jakarta,Indonesia,Southeast Asia,FUR-BO-10001679,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Traditional",264.9384,2,0.07,99.6984
5941,IN-2020-51635,2020-01-23,2020-01-23,Same Day,JK-15625,Jim Karlsson,Consumer,Jakarta,Jakarta,Indonesia,Southeast Asia,TEC-CO-10001674,Technology,Copiers,"Sharp Personal Copier, Color",112.9392,1,0.07,37.6392
5942,IN-2020-51635,2020-01-23,2020-01-23,Same Day,JK-15625,Jim Karlsson,Consumer,Jakarta,Jakarta,Indonesia,Southeast Asia,TEC-PH-10004559,Technology,Phones,"Nokia Speaker Phone, with Caller ID",613.287,6,0.17,44.307
5943,IN-2020-51635,2020-01-23,2020-01-23,Same Day,JK-15625,Jim Karlsson,Consumer,Jakarta,Jakarta,Indonesia,Southeast Asia,TEC-AC-10001639,Technology,Accessories,"Belkin Flash Drive, Erganomic",63.2025,3,0.47,-34.6275
